"time","units","value","year","month","model","experiment","variable","ensemble","method_used"
19750416,"1",8.11187553405762,"1975","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19750516.5,"1",8.11479377746582,"1975","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19750616,"1",8.11401748657227,"1975","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19750716.5,"1",8.10976314544678,"1975","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19750816.5,"1",8.10758781433105,"1975","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19750916,"1",8.10933685302734,"1975","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19751016.5,"1",8.11345958709717,"1975","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19751116,"1",8.11561393737793,"1975","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19751216.5,"1",8.11328887939453,"1975","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19760116.5,"1",8.1076774597168,"1976","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19760215,"1",8.1054744720459,"1976","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19760316.5,"1",8.10771369934082,"1976","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19760416,"1",8.11187648773193,"1976","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19760516.5,"1",8.11448764801025,"1976","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19760616,"1",8.11325454711914,"1976","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19760716.5,"1",8.11001586914062,"1976","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19760816.5,"1",8.10671710968018,"1976","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19760916,"1",8.10811328887939,"1976","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19761016.5,"1",8.11200332641602,"1976","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19761116,"1",8.11460208892822,"1976","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19761216.5,"1",8.11231231689453,"1976","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19770116.5,"1",8.10661315917969,"1977","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19770215,"1",8.10422325134277,"1977","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19770316.5,"1",8.10580825805664,"1977","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19770416,"1",8.10984420776367,"1977","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19770516.5,"1",8.11281108856201,"1977","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19770616,"1",8.11137962341309,"1977","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19770716.5,"1",8.10647678375244,"1977","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19770816.5,"1",8.10291957855225,"1977","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19770916,"1",8.10558605194092,"1977","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19771016.5,"1",8.10956478118896,"1977","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19771116,"1",8.11161327362061,"1977","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19771216.5,"1",8.10979270935059,"1977","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19780116.5,"1",8.10458660125732,"1978","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19780215,"1",8.10155391693115,"1978","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19780316.5,"1",8.10362243652344,"1978","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19780416,"1",8.10834407806396,"1978","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19780516.5,"1",8.11089134216309,"1978","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19780616,"1",8.10919189453125,"1978","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19780716.5,"1",8.10481357574463,"1978","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19780816.5,"1",8.10133457183838,"1978","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19780916,"1",8.10316181182861,"1978","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19781016.5,"1",8.10694408416748,"1978","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19781116,"1",8.10968112945557,"1978","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19781216.5,"1",8.10830974578857,"1978","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19790116.5,"1",8.10297584533691,"1979","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19790215,"1",8.10080814361572,"1979","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19790316.5,"1",8.10298824310303,"1979","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19790416,"1",8.10642242431641,"1979","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19790516.5,"1",8.10912036895752,"1979","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19790616,"1",8.10756683349609,"1979","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19790716.5,"1",8.1027307510376,"1979","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19790816.5,"1",8.099609375,"1979","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19790916,"1",8.10153198242188,"1979","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19791016.5,"1",8.10584735870361,"1979","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19791116,"1",8.10811424255371,"1979","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19791216.5,"1",8.10642528533936,"1979","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19800116.5,"1",8.10155296325684,"1980","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19800215,"1",8.09890079498291,"1980","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19800316.5,"1",8.10063457489014,"1980","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19800416,"1",8.10422706604004,"1980","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19800516.5,"1",8.1069278717041,"1980","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19800616,"1",8.10578632354736,"1980","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19800716.5,"1",8.10227584838867,"1980","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19800816.5,"1",8.09897708892822,"1980","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19800916,"1",8.10161590576172,"1980","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19801016.5,"1",8.10534572601318,"1980","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19801116,"1",8.10778141021729,"1980","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19801216.5,"1",8.10489559173584,"1980","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19810116.5,"1",8.09909915924072,"1981","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19810215,"1",8.0976095199585,"1981","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19810316.5,"1",8.09989452362061,"1981","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19810416,"1",8.10337448120117,"1981","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19810516.5,"1",8.10671234130859,"1981","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19810616,"1",8.10524082183838,"1981","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19810716.5,"1",8.10086536407471,"1981","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19810816.5,"1",8.0985164642334,"1981","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19810916,"1",8.09982204437256,"1981","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19811016.5,"1",8.10404109954834,"1981","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19811116,"1",8.10605525970459,"1981","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19811216.5,"1",8.10450458526611,"1981","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19820116.5,"1",8.09891986846924,"1982","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19820215,"1",8.09666347503662,"1982","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19820316.5,"1",8.0986967086792,"1982","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19820416,"1",8.10266304016113,"1982","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19820516.5,"1",8.10501766204834,"1982","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19820616,"1",8.10413455963135,"1982","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19820716.5,"1",8.09920883178711,"1982","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19820816.5,"1",8.09664344787598,"1982","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19820916,"1",8.09841060638428,"1982","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19821016.5,"1",8.10270404815674,"1982","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19821116,"1",8.10513114929199,"1982","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19821216.5,"1",8.10354614257812,"1982","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19830116.5,"1",8.09783172607422,"1983","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19830215,"1",8.09540176391602,"1983","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19830316.5,"1",8.09728908538818,"1983","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19830416,"1",8.10110092163086,"1983","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19830516.5,"1",8.10420608520508,"1983","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19830616,"1",8.10281372070312,"1983","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19830716.5,"1",8.0977087020874,"1983","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19830816.5,"1",8.09483242034912,"1983","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19830916,"1",8.0963716506958,"1983","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19831016.5,"1",8.10080814361572,"1983","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19831116,"1",8.10291481018066,"1983","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19831216.5,"1",8.10163497924805,"1983","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19840116.5,"1",8.0963020324707,"1984","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19840215,"1",8.09359073638916,"1984","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19840316.5,"1",8.09501552581787,"1984","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19840416,"1",8.09940338134766,"1984","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19840516.5,"1",8.10226154327393,"1984","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19840616,"1",8.09997367858887,"1984","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19840716.5,"1",8.09536170959473,"1984","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19840816.5,"1",8.09312343597412,"1984","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19840916,"1",8.09486675262451,"1984","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19841016.5,"1",8.09921550750732,"1984","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19841116,"1",8.10203647613525,"1984","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19841216.5,"1",8.09987640380859,"1984","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19850116.5,"1",8.09540557861328,"1985","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19850215,"1",8.0929126739502,"1985","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19850316.5,"1",8.09468650817871,"1985","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19850416,"1",8.09848785400391,"1985","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19850516.5,"1",8.10128402709961,"1985","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19850616,"1",8.09953212738037,"1985","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19850716.5,"1",8.09506225585938,"1985","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19850816.5,"1",8.09259510040283,"1985","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19850916,"1",8.0939826965332,"1985","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19851016.5,"1",8.09879875183105,"1985","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19851116,"1",8.10174942016602,"1985","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19851216.5,"1",8.09901332855225,"1985","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19860116.5,"1",8.09331703186035,"1986","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19860215,"1",8.09086227416992,"1986","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19860316.5,"1",8.09325790405273,"1986","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19860416,"1",8.09715461730957,"1986","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19860516.5,"1",8.09962844848633,"1986","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19860616,"1",8.09831047058105,"1986","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19860716.5,"1",8.09458827972412,"1986","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19860816.5,"1",8.09178352355957,"1986","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19860916,"1",8.09347343444824,"1986","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19861016.5,"1",8.09681129455566,"1986","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19861116,"1",8.09898567199707,"1986","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19861216.5,"1",8.09688472747803,"1986","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19870116.5,"1",8.09041500091553,"1987","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19870215,"1",8.08805179595947,"1987","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19870316.5,"1",8.09024524688721,"1987","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19870416,"1",8.09461402893066,"1987","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19870516.5,"1",8.0972375869751,"1987","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19870616,"1",8.09575080871582,"1987","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19870716.5,"1",8.09113597869873,"1987","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19870816.5,"1",8.08899974822998,"1987","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19870916,"1",8.09151744842529,"1987","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19871016.5,"1",8.09570217132568,"1987","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19871116,"1",8.09760093688965,"1987","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19871216.5,"1",8.09480094909668,"1987","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19880116.5,"1",8.08936309814453,"1988","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19880215,"1",8.08738613128662,"1988","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19880316.5,"1",8.08941173553467,"1988","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19880416,"1",8.09346008300781,"1988","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19880516.5,"1",8.09645175933838,"1988","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19880616,"1",8.09443950653076,"1988","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19880716.5,"1",8.09022235870361,"1988","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19880816.5,"1",8.08764171600342,"1988","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19880916,"1",8.08949184417725,"1988","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19881016.5,"1",8.09349060058594,"1988","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19881116,"1",8.09538269042969,"1988","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19881216.5,"1",8.09337139129639,"1988","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19890116.5,"1",8.08769989013672,"1989","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19890215,"1",8.08579730987549,"1989","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19890316.5,"1",8.08756160736084,"1989","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19890416,"1",8.09140777587891,"1989","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19890516.5,"1",8.09403514862061,"1989","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19890616,"1",8.09185028076172,"1989","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19890716.5,"1",8.08761787414551,"1989","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19890816.5,"1",8.08519172668457,"1989","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19890916,"1",8.08677673339844,"1989","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19891016.5,"1",8.09027099609375,"1989","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19891116,"1",8.09210109710693,"1989","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19891216.5,"1",8.08998394012451,"1989","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19900116.5,"1",8.08544921875,"1990","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19900215,"1",8.08364772796631,"1990","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19900316.5,"1",8.08487510681152,"1990","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19900416,"1",8.08904838562012,"1990","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19900516.5,"1",8.0918550491333,"1990","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19900616,"1",8.08980941772461,"1990","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19900716.5,"1",8.08569240570068,"1990","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19900816.5,"1",8.08374881744385,"1990","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19900916,"1",8.08535861968994,"1990","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19901016.5,"1",8.08991050720215,"1990","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19901116,"1",8.09235668182373,"1990","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19901216.5,"1",8.0896520614624,"1990","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19910116.5,"1",8.08463668823242,"1991","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19910215,"1",8.08314418792725,"1991","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19910316.5,"1",8.08494567871094,"1991","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19910416,"1",8.08897495269775,"1991","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19910516.5,"1",8.09139060974121,"1991","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19910616,"1",8.0902042388916,"1991","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19910716.5,"1",8.08666896820068,"1991","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19910816.5,"1",8.08394050598145,"1991","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19910916,"1",8.08604526519775,"1991","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19911016.5,"1",8.09017944335938,"1991","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19911116,"1",8.09231948852539,"1991","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19911216.5,"1",8.08968353271484,"1991","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19920116.5,"1",8.08525943756104,"1992","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19920215,"1",8.08347702026367,"1992","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19920316.5,"1",8.08553695678711,"1992","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19920416,"1",8.08883190155029,"1992","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19920516.5,"1",8.09106826782227,"1992","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19920616,"1",8.08925533294678,"1992","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19920716.5,"1",8.08497905731201,"1992","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19920816.5,"1",8.08334827423096,"1992","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19920916,"1",8.08494663238525,"1992","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19921016.5,"1",8.08880710601807,"1992","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19921116,"1",8.09106063842773,"1992","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19921216.5,"1",8.08922386169434,"1992","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19930116.5,"1",8.08365058898926,"1993","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19930215,"1",8.08140850067139,"1993","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19930316.5,"1",8.08351993560791,"1993","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19930416,"1",8.08696365356445,"1993","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19930516.5,"1",8.08889389038086,"1993","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19930616,"1",8.08790874481201,"1993","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19930716.5,"1",8.08437156677246,"1993","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19930816.5,"1",8.0814905166626,"1993","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19930916,"1",8.08313465118408,"1993","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19931016.5,"1",8.0871000289917,"1993","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19931116,"1",8.08933544158936,"1993","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19931216.5,"1",8.08762645721436,"1993","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19940116.5,"1",8.08220100402832,"1994","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19940215,"1",8.08022308349609,"1994","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19940316.5,"1",8.08176612854004,"1994","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19940416,"1",8.08564567565918,"1994","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19940516.5,"1",8.08781719207764,"1994","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19940616,"1",8.08591079711914,"1994","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19940716.5,"1",8.0820894241333,"1994","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19940816.5,"1",8.07997798919678,"1994","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19940916,"1",8.08228015899658,"1994","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19941016.5,"1",8.08564758300781,"1994","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19941116,"1",8.08751487731934,"1994","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19941216.5,"1",8.08556461334229,"1994","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19950116.5,"1",8.08043384552002,"1995","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19950215,"1",8.07853889465332,"1995","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19950316.5,"1",8.07971286773682,"1995","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19950416,"1",8.08329010009766,"1995","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19950516.5,"1",8.08618450164795,"1995","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19950616,"1",8.086012840271,"1995","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19950716.5,"1",8.08133220672607,"1995","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19950816.5,"1",8.07817935943604,"1995","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19950916,"1",8.07998847961426,"1995","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19951016.5,"1",8.08436393737793,"1995","10","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19951116,"1",8.08702754974365,"1995","11","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19951216.5,"1",8.0839376449585,"1995","12","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19960116.5,"1",8.07806587219238,"1996","01","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19960215,"1",8.07584285736084,"1996","02","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19960316.5,"1",8.07826709747314,"1996","03","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19960416,"1",8.08215808868408,"1996","04","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19960516.5,"1",8.08451271057129,"1996","05","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19960616,"1",8.08400917053223,"1996","06","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19960716.5,"1",8.08053874969482,"1996","07","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19960816.5,"1",8.07682704925537,"1996","08","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
19960916,"1",8.07863712310791,"1996","09","IPSL-CM5B-LR","historical","ph","r1i1p1","fldmean"
