"time","units","value","year","month","model","experiment","variable","ensemble","method_used"
21180416,"mol m-3",0.108647309243679,"2118","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21180516.5,"mol m-3",0.108280204236507,"2118","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21180616,"mol m-3",0.107528828084469,"2118","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21180716.5,"mol m-3",0.10733749717474,"2118","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21180816.5,"mol m-3",0.107304938137531,"2118","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21180916,"mol m-3",0.107516147196293,"2118","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21181016.5,"mol m-3",0.108424924314022,"2118","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21181116,"mol m-3",0.109117932617664,"2118","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21181216.5,"mol m-3",0.108043141663074,"2118","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21190116.5,"mol m-3",0.108641996979713,"2119","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21190215,"mol m-3",0.108284138143063,"2119","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21190316.5,"mol m-3",0.1080137565732,"2119","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21190416,"mol m-3",0.107661373913288,"2119","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21190516.5,"mol m-3",0.107026100158691,"2119","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21190616,"mol m-3",0.106355331838131,"2119","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21190716.5,"mol m-3",0.106133781373501,"2119","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21190816.5,"mol m-3",0.106463573873043,"2119","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21190916,"mol m-3",0.107035517692566,"2119","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21191016.5,"mol m-3",0.108226664364338,"2119","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21191116,"mol m-3",0.109752349555492,"2119","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21191216.5,"mol m-3",0.107591405510902,"2119","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21200116.5,"mol m-3",0.10827412456274,"2120","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21200215.5,"mol m-3",0.107494026422501,"2120","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21200316.5,"mol m-3",0.107509583234787,"2120","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21200416,"mol m-3",0.107069872319698,"2120","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21200516.5,"mol m-3",0.106624156236649,"2120","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21200616,"mol m-3",0.105883337557316,"2120","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21200716.5,"mol m-3",0.105320565402508,"2120","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21200816.5,"mol m-3",0.105379439890385,"2120","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21200916,"mol m-3",0.10571850836277,"2120","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21201016.5,"mol m-3",0.107028372585773,"2120","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21201116,"mol m-3",0.108187735080719,"2120","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21201216.5,"mol m-3",0.106401666998863,"2120","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21210116.5,"mol m-3",0.107021197676659,"2121","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21210215,"mol m-3",0.106557562947273,"2121","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21210316.5,"mol m-3",0.106303296983242,"2121","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21210416,"mol m-3",0.106094211339951,"2121","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21210516.5,"mol m-3",0.105511620640755,"2121","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21210616,"mol m-3",0.105165421962738,"2121","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21210716.5,"mol m-3",0.104794561862946,"2121","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21210816.5,"mol m-3",0.104875288903713,"2121","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21210916,"mol m-3",0.105439566075802,"2121","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21211016.5,"mol m-3",0.106254152953625,"2121","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21211116,"mol m-3",0.107331216335297,"2121","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21211216.5,"mol m-3",0.106083460152149,"2121","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21220116.5,"mol m-3",0.107044242322445,"2122","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21220215,"mol m-3",0.10662829875946,"2122","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21220316.5,"mol m-3",0.106346599757671,"2122","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21220416,"mol m-3",0.106003440916538,"2122","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21220516.5,"mol m-3",0.105590872466564,"2122","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21220616,"mol m-3",0.104965582489967,"2122","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21220716.5,"mol m-3",0.104708075523376,"2122","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21220816.5,"mol m-3",0.104678630828857,"2122","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21220916,"mol m-3",0.104923501610756,"2122","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21221016.5,"mol m-3",0.105993516743183,"2122","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21221116,"mol m-3",0.106480702757835,"2122","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21221216.5,"mol m-3",0.105262719094753,"2122","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21230116.5,"mol m-3",0.106022261083126,"2123","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21230215,"mol m-3",0.105526871979237,"2123","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21230316.5,"mol m-3",0.105304814875126,"2123","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21230416,"mol m-3",0.104904152452946,"2123","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21230516.5,"mol m-3",0.104200072586536,"2123","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21230616,"mol m-3",0.103458940982819,"2123","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21230716.5,"mol m-3",0.102978177368641,"2123","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21230816.5,"mol m-3",0.103140071034431,"2123","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21230916,"mol m-3",0.103586480021477,"2123","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21231016.5,"mol m-3",0.104453347623348,"2123","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21231116,"mol m-3",0.105686031281948,"2123","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21231216.5,"mol m-3",0.104443527758121,"2123","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21240116.5,"mol m-3",0.104914329946041,"2124","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21240215.5,"mol m-3",0.104612678289413,"2124","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21240316.5,"mol m-3",0.104507207870483,"2124","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21240416,"mol m-3",0.104076482355595,"2124","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21240516.5,"mol m-3",0.103633970022202,"2124","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21240616,"mol m-3",0.103089846670628,"2124","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21240716.5,"mol m-3",0.102758452296257,"2124","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21240816.5,"mol m-3",0.103217981755733,"2124","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21240916,"mol m-3",0.103449665009975,"2124","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21241016.5,"mol m-3",0.104310922324657,"2124","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21241116,"mol m-3",0.105305351316929,"2124","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21241216.5,"mol m-3",0.104312539100647,"2124","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21250116.5,"mol m-3",0.104575373232365,"2125","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21250215,"mol m-3",0.104508832097054,"2125","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21250316.5,"mol m-3",0.104276612401009,"2125","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21250416,"mol m-3",0.103804849088192,"2125","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21250516.5,"mol m-3",0.103465102612972,"2125","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21250616,"mol m-3",0.103016518056393,"2125","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21250716.5,"mol m-3",0.103011980652809,"2125","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21250816.5,"mol m-3",0.103246137499809,"2125","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21250916,"mol m-3",0.103573702275753,"2125","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21251016.5,"mol m-3",0.104274444282055,"2125","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21251116,"mol m-3",0.105220764875412,"2125","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21251216.5,"mol m-3",0.103878423571587,"2125","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21260116.5,"mol m-3",0.104640170931816,"2126","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21260215,"mol m-3",0.1044010668993,"2126","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21260316.5,"mol m-3",0.104097507894039,"2126","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21260416,"mol m-3",0.103909701108932,"2126","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21260516.5,"mol m-3",0.10343287140131,"2126","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21260616,"mol m-3",0.102673105895519,"2126","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21260716.5,"mol m-3",0.102148845791817,"2126","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21260816.5,"mol m-3",0.102153092622757,"2126","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21260916,"mol m-3",0.102311536669731,"2126","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21261016.5,"mol m-3",0.103449039161205,"2126","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21261116,"mol m-3",0.104436554014683,"2126","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21261216.5,"mol m-3",0.102661333978176,"2126","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21270116.5,"mol m-3",0.10351836681366,"2127","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21270215,"mol m-3",0.102960392832756,"2127","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21270316.5,"mol m-3",0.102916605770588,"2127","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21270416,"mol m-3",0.102408461272717,"2127","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21270516.5,"mol m-3",0.101861380040646,"2127","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21270616,"mol m-3",0.101292110979557,"2127","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21270716.5,"mol m-3",0.100942522287369,"2127","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21270816.5,"mol m-3",0.101018294692039,"2127","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21270916,"mol m-3",0.101455308496952,"2127","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21271016.5,"mol m-3",0.10235171765089,"2127","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21271116,"mol m-3",0.10385924577713,"2127","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21271216.5,"mol m-3",0.101931765675545,"2127","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21280116.5,"mol m-3",0.102741837501526,"2128","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21280215.5,"mol m-3",0.102076910436153,"2128","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21280316.5,"mol m-3",0.101990059018135,"2128","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21280416,"mol m-3",0.101659029722214,"2128","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21280516.5,"mol m-3",0.101369976997375,"2128","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21280616,"mol m-3",0.10078290104866,"2128","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21280716.5,"mol m-3",0.100447922945023,"2128","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21280816.5,"mol m-3",0.100627869367599,"2128","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21280916,"mol m-3",0.101153805851936,"2128","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21281016.5,"mol m-3",0.102248154580593,"2128","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21281116,"mol m-3",0.103018261492252,"2128","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21281216.5,"mol m-3",0.101507589221001,"2128","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21290116.5,"mol m-3",0.102233976125717,"2129","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21290215,"mol m-3",0.101986363530159,"2129","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21290316.5,"mol m-3",0.101966217160225,"2129","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21290416,"mol m-3",0.101826645433903,"2129","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21290516.5,"mol m-3",0.101388320326805,"2129","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21290616,"mol m-3",0.100732445716858,"2129","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21290716.5,"mol m-3",0.100271433591843,"2129","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21290816.5,"mol m-3",0.10040420293808,"2129","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21290916,"mol m-3",0.100493729114532,"2129","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21291016.5,"mol m-3",0.101461850106716,"2129","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21291116,"mol m-3",0.102183222770691,"2129","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21291216.5,"mol m-3",0.101128958165646,"2129","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21300116.5,"mol m-3",0.101406395435333,"2130","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21300215,"mol m-3",0.101289503276348,"2130","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21300316.5,"mol m-3",0.101038493216038,"2130","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21300416,"mol m-3",0.100669763982296,"2130","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21300516.5,"mol m-3",0.100094765424728,"2130","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21300616,"mol m-3",0.0992620810866356,"2130","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21300716.5,"mol m-3",0.0991608500480652,"2130","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21300816.5,"mol m-3",0.0993689969182014,"2130","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21300916,"mol m-3",0.0998656377196312,"2130","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21301016.5,"mol m-3",0.101004995405674,"2130","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21301116,"mol m-3",0.101596347987652,"2130","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21301216.5,"mol m-3",0.100497849285603,"2130","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21310116.5,"mol m-3",0.100893385708332,"2131","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21310215,"mol m-3",0.100634016096592,"2131","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21310316.5,"mol m-3",0.100449785590172,"2131","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21310416,"mol m-3",0.100075453519821,"2131","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21310516.5,"mol m-3",0.0998021811246872,"2131","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21310616,"mol m-3",0.0988724827766418,"2131","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21310716.5,"mol m-3",0.098845049738884,"2131","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21310816.5,"mol m-3",0.0990893915295601,"2131","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21310916,"mol m-3",0.0995232462882996,"2131","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21311016.5,"mol m-3",0.100872568786144,"2131","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21311116,"mol m-3",0.101762399077415,"2131","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21311216.5,"mol m-3",0.10021036118269,"2131","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21320116.5,"mol m-3",0.101058393716812,"2132","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21320215.5,"mol m-3",0.100512832403183,"2132","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21320316.5,"mol m-3",0.100251533091068,"2132","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21320416,"mol m-3",0.0998792499303818,"2132","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21320516.5,"mol m-3",0.0994669497013092,"2132","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21320616,"mol m-3",0.0990948155522346,"2132","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21320716.5,"mol m-3",0.0992561355233192,"2132","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21320816.5,"mol m-3",0.0993160679936409,"2132","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21320916,"mol m-3",0.099609836935997,"2132","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21321016.5,"mol m-3",0.100727908313274,"2132","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21321116,"mol m-3",0.101321876049042,"2132","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21321216.5,"mol m-3",0.100026905536652,"2132","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21330116.5,"mol m-3",0.100330546498299,"2133","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21330215,"mol m-3",0.10020586848259,"2133","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21330316.5,"mol m-3",0.100291721522808,"2133","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21330416,"mol m-3",0.100113354623318,"2133","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21330516.5,"mol m-3",0.0996519774198532,"2133","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21330616,"mol m-3",0.0989705771207809,"2133","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21330716.5,"mol m-3",0.0987437218427658,"2133","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21330816.5,"mol m-3",0.0986080318689346,"2133","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21330916,"mol m-3",0.0988008826971054,"2133","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21331016.5,"mol m-3",0.0997977182269096,"2133","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21331116,"mol m-3",0.100311100482941,"2133","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21331216.5,"mol m-3",0.0990874618291855,"2133","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21340116.5,"mol m-3",0.0994396135210991,"2134","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21340215,"mol m-3",0.0994088053703308,"2134","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21340316.5,"mol m-3",0.0991455391049385,"2134","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21340416,"mol m-3",0.0989497750997543,"2134","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21340516.5,"mol m-3",0.0981774628162384,"2134","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21340616,"mol m-3",0.0978296473622322,"2134","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21340716.5,"mol m-3",0.0972704440355301,"2134","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21340816.5,"mol m-3",0.097226046025753,"2134","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21340916,"mol m-3",0.0975226834416389,"2134","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21341016.5,"mol m-3",0.098594106733799,"2134","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21341116,"mol m-3",0.0994614288210869,"2134","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21341216.5,"mol m-3",0.0979731827974319,"2134","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21350116.5,"mol m-3",0.0991735458374023,"2135","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21350215,"mol m-3",0.0981482788920403,"2135","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21350316.5,"mol m-3",0.0981605648994446,"2135","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21350416,"mol m-3",0.0976999700069427,"2135","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21350516.5,"mol m-3",0.0972238555550575,"2135","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21350616,"mol m-3",0.0964781120419502,"2135","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21350716.5,"mol m-3",0.0964486673474312,"2135","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21350816.5,"mol m-3",0.0966771617531776,"2135","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21350916,"mol m-3",0.0972201898694038,"2135","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21351016.5,"mol m-3",0.098256453871727,"2135","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21351116,"mol m-3",0.0992593169212341,"2135","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21351216.5,"mol m-3",0.097904160618782,"2135","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21360116.5,"mol m-3",0.0991347134113312,"2136","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21360215.5,"mol m-3",0.0985286384820938,"2136","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21360316.5,"mol m-3",0.0985298678278923,"2136","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21360416,"mol m-3",0.0982579812407494,"2136","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21360516.5,"mol m-3",0.0976926758885384,"2136","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21360616,"mol m-3",0.0974578559398651,"2136","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21360716.5,"mol m-3",0.0970049276947975,"2136","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21360816.5,"mol m-3",0.0971179157495499,"2136","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21360916,"mol m-3",0.0974424928426743,"2136","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21361016.5,"mol m-3",0.0982728153467178,"2136","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21361116,"mol m-3",0.0992896929383278,"2136","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21361216.5,"mol m-3",0.0976720750331879,"2136","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21370116.5,"mol m-3",0.0980509892106056,"2137","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21370215,"mol m-3",0.0978080034255981,"2137","02","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21370316.5,"mol m-3",0.0978050976991653,"2137","03","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21370416,"mol m-3",0.0976160988211632,"2137","04","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21370516.5,"mol m-3",0.0969093292951584,"2137","05","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21370616,"mol m-3",0.0964502468705177,"2137","06","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21370716.5,"mol m-3",0.0962926745414734,"2137","07","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21370816.5,"mol m-3",0.0963516309857368,"2137","08","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21370916,"mol m-3",0.0966407358646393,"2137","09","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21371016.5,"mol m-3",0.0974959284067154,"2137","10","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21371116,"mol m-3",0.0981705635786057,"2137","11","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21371216.5,"mol m-3",0.0972565785050392,"2137","12","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
21380116.5,"mol m-3",0.0976790264248848,"2138","01","MPI-ESM-LR","rcp85","co3","r1i1p1","fldmean"
